device_id	RMS	Peak-to-Peak	Crest Factor	Skewness	Kurtosis	Band Energy	Date	time	Day
sim-1	-0,309000006152524	-0,0967777795675728	1,19441870848338	-0,0334444401992692	-0,0918888855311606	0,176570434744159	den 27 oktober 2025	00:01:40	26
sim-1	0,0236000016331673	0,0118999985861592	0,576520077884197	-0,167999996244907	0,18309999704361	-0,0112976351752877	den 27 oktober 2025	00:01:45	26
sim-1	-0,027000000493394	0,278444449106852	0,570982284016079	-0,147666664380166	0,406333330604765	0,115002133780056	den 27 oktober 2025	00:01:50	26
sim-1	0,0449999947100878	-0,196099998988211	0,463507903367281	-0,130300000309944	-0,293599997088313	0,0108844142407179	den 27 oktober 2025	00:01:55	26
sim-1	-0,0599999999006589	-0,021777773482932	0,475498852630456	0,0367777794599533	-0,0248888863457574	0,0473963442070979	den 27 oktober 2025	00:02:00	26
sim-1	0,126099998503923	-0,0221000015735626	0,43768984079361	-0,0675999991595745	-0,0478000037372112	-0,084823583252728	den 27 oktober 2025	00:02:05	26
sim-1	-0,0394444465637207	-0,197222225173997	0,334488825251659	-0,0675555548320214	-0,238333331214057	-0,172978482416107	den 27 oktober 2025	00:02:10	26
sim-1	0,177499998360872	0,0161999989300966	0,409660375863314	0,0574000008404255	-0,0817000033333898	-0,0316384971141815	den 27 oktober 2025	00:02:15	26
sim-1	-0,0862222297324075	-0,162999997536341	0,576660595006413	0,0527777820308175	-0,125888887378905	0,0589045250995292	den 27 oktober 2025	00:02:20	26
sim-1	0,159099999070168	0,1880999941146	0,757135570049286	0,141399999521673	0,355100009590387	0,127295849099755	den 27 oktober 2025	00:02:25	26
sim-1	0,235111113223765	0,0341111065612899	0,574843219584889	0,121666667879456	0,211111109289858	0,0645781552626027	den 27 oktober 2025	00:02:30	26
sim-1	0,348399994522333	0,00359999425709248	0,755118924379349	0,337299996614456	-0,0356999978423119	-0,0771418198943138	den 27 oktober 2025	00:02:35	26
sim-1	0,207999995702671	0,12155555602577	0,563561535543866	0,0857777781784534	-0,0653333440423012	0,0264712679717276	den 27 oktober 2025	00:02:40	26
sim-1	0,0426999919116497	0,0949999975040555	0,647533941268921	-0,116799998097122	-0,0509999971836805	0,0580293235369027	den 27 oktober 2025	00:02:45	26
sim-1	0,75588886708849	-0,248333331611421	0,984010110298792	-0,0804444427291552	-0,108111118276914	-0,0516307731547082	den 27 oktober 2025	00:02:50	26
sim-1	0,37030000127852	-0,0607999987900257	0,75469685792923	-0,0162000006064773	-0,00210000053048134	-0,187751353532076	den 27 oktober 2025	00:02:55	26
sim-1	0,0874999985098839	-0,176199999451637	0,648975899815559	0,0356000039726496	-0,167599990812596	-0,045131765678525	den 27 oktober 2025	00:03:00	26
sim-1	0,2037777610951	-0,335000001721912	0,975577043162452	0,0451111110548178	-0,216666655408012	0,0842274379813009	den 27 oktober 2025	00:03:05	26
sim-1	0,620500011742115	0,0963999975472689	0,952290096879005	0,0397000038996339	0,24539999961853	-0,027988151833415	den 27 oktober 2025	00:03:10	26
sim-1	-0,285333332088259	-0,151888895365927	0,892040254341231	0,0716666658926341	-0,293222217096223	0,0469439008997546	den 27 oktober 2025	00:03:15	26
sim-1	0,0453999947756529	0,0490999979898334	0,502509961277246	0,0478000013157725	0,152799986302853	0,129792027547956	den 27 oktober 2025	00:03:20	26
sim-1	-0,00377777570651637	0,0845555557558934	0,327039318780104	0,0235555567261246	0,0181111113892661	-0,0541695743385288	den 27 oktober 2025	00:03:25	26
sim-1	-0,043299997318536	-0,165999998524785	0,340523633360863	0,000599996745586395	-0,0483999934047461	-0,050830390304327	den 27 oktober 2025	00:03:30	26
sim-1	0,0836666634099351	-0,00200000488095813	0,554346112741364	0,0671111088660028	0,00388888269662857	0,268908738883005	den 27 oktober 2025	00:03:35	26
sim-1	0,0233999997377396	0,116000011563301	0,526988458633423	-0,099499998986721	0,158299991488457	0,215251544490457	den 27 oktober 2025	00:03:40	26
sim-1	0,233200018852949	0,0498999983072281	0,939303290843964	-0,16009999923408	0,0518999949097633	-0,0348980320617557	den 27 oktober 2025	00:03:45	26
sim-1	-0,435222221745385	0,114888891577721	1,47860684659746	-0,322222224954102	-0,0339999919136365	0,454280390921566	den 27 oktober 2025	00:03:50	26
sim-1	0,180000004172325	0,0312000025063753	0,98092660009861	0,00419999827863649	0,142300015687943	0,0277529649902135	den 27 oktober 2025	00:03:55	26
sim-1	-0,0963333282205794	-0,157777775492933	0,464925126896964	0,032999995462079	-0,327999995814429	0,146236650335292	den 27 oktober 2025	00:04:00	26
sim-1	0,0988000012934208	-0,0468000039458275	0,322316437959671	-0,00039999820291996	-0,0622999958693981	0,0273322303779423	den 27 oktober 2025	00:04:05	26
sim-1	-0,15644444566634	0,142666663560602	0,561422407213185	-0,225000000041392	0,198222220564882	0,0659078477571408	den 27 oktober 2025	00:04:10	26
sim-1	0,206000003218651	-0,0785999942570925	0,883592289686203	-0,0967999987304211	-0,162500004470348	0,109637372940779	den 27 oktober 2025	00:04:15	26
sim-1	-0,2083999985829	-0,0557000078260899	0,770396842062473	-0,0447999998927116	-0,289299992099404	0,163346464280039	den 27 oktober 2025	00:04:20	26
sim-1	-0,0143333367175526	0,00766666564676497	0,518078565597534	-0,0274444458385309	-0,074888891643948	0,130986382408688	den 27 oktober 2025	00:04:25	26
sim-1	-0,199499997962266	0,139200000092387	0,459179000556469	-0,00489999912679195	0,103200002200902	-0,0575772915035486	den 27 oktober 2025	00:04:30	26
sim-1	0,145333329422606	0,0993333347141743	0,418710573679871	-0,0851111114025116	0,253000001940462	-0,00503227652774917	den 27 oktober 2025	00:04:35	26
sim-1	-0,0344999998807907	0,203999997675419	0,45974412560463	-0,109999998472631	0,242300018668175	-0,117829242278822	den 27 oktober 2025	00:04:40	26
sim-1	0,106777778490343	-0,0133333373814821	0,401958247025808	-0,0512222225467364	-0,0236666744781865	0,0297329961839649	den 27 oktober 2025	00:04:45	26
sim-1	-0,121299996227026	0,138399999588728	0,434733882546425	-0,105299997888505	-0,0629000011831522	0,0337954834103584	den 27 oktober 2025	00:04:50	26
sim-1	-0,154800001531839	0,00559999793767929	0,560283777117729	-0,183900000154972	0,242799990624189	-0,0813235573470592	den 27 oktober 2025	00:04:55	26
sim-1	0,125666665741139	-0,089888881581525	0,538686125642724	0,0644444450736046	-0,152555559761822	0,00122005091462698	den 27 oktober 2025	00:05:00	26
sim-1	0,00720000341534615	-0,0152999999001622	0,421038069203496	0,19250000230968	-0,130500000575557	-0,112434071302414	den 27 oktober 2025	00:05:05	26
sim-1	-0,0754444429443942	0,0125555545091629	0,317195770641168	-0,0203333338722587	-0,175888885226515	-0,152269279791249	den 27 oktober 2025	00:05:10	26
sim-1	-0,134300005435944	-0,0270000033080578	0,39194166213274	-0,053699999442324	-0,135800001956522	0,00346625717356801	den 27 oktober 2025	00:05:15	26
sim-1	0,823666671084033	-0,0115555578635799	1,04202086726824	0,108666667714715	-0,0846666642982099	0,125009111646149	den 27 oktober 2025	00:05:20	26
sim-1	0,413999993901234	-0,274200001358986	1,11355098038912	0,101700005540624	-0,410600007325411	-0,0556932952255011	den 27 oktober 2025	00:05:25	26
sim-1	0,195299999415874	0,203200000245124	0,796703472733498	-0,00220000064000487	0,0335999988485128	-0,0127451590262353	den 27 oktober 2025	00:05:30	26
sim-1	-0,364555557361907	-1,3910000357363	2,12977160678969	-0,0309999999072817	0,611222245626979	-0,548909847935041	den 27 oktober 2025	00:05:35	26
sim-1	-0,0201999992132187	0,239600002020597	0,49739108979702	0,0905999980866909	-0,00349999628961086	0,136935884971172	den 27 oktober 2025	00:05:40	26
sim-1	-0,100999996480015	-0,0067777790957027	0,388040410147773	-0,0273333373996947	-0,120000001457002	0,0480300597846508	den 27 oktober 2025	00:05:45	26
sim-1	0,0913000013446435	-0,207099995017052	0,409123051911592	0,00409999880939722	-0,171399995684624	-0,00230583120137453	den 27 oktober 2025	00:05:50	26
sim-1	-0,0628888859517044	-0,207000001437134	0,342885478503174	-0,0264444467094209	-0,267555555121766	0,0298898725046052	den 27 oktober 2025	00:05:55	26
sim-1	-0,0575999986380339	0,159200000017881	0,566458685696125	-0,0952999971807003	0,161200002580881	0,0433487847447395	den 27 oktober 2025	00:06:00	26
sim-1	-0,174399995803833	0,0987000018358231	0,552347838878632	0,0362999955192208	-0,0404000073671341	0,0272930080071092	den 27 oktober 2025	00:06:05	26
sim-1	0,0138888857844803	0,222333336766395	0,45709373553594	-0,0742222261097696	0,4241111083991	-0,195559665146801	den 27 oktober 2025	00:06:10	26
sim-1	0,00189998969435692	-0,00380000025033951	0,936056578159332	0,0619000017642975	0,280700001120567	-0,0736508291214704	den 27 oktober 2025	00:06:15	26
sim-1	0,000222228467464447	-0,0222222205872337	0,700920032130347	0,191666665176551	-0,312555557323827	-0,130004176249107	den 27 oktober 2025	00:06:20	26
sim-1	0,0422000015154481	-0,102900000149384	0,351571989804506	0,0150999969337136	-0,0345000037923455	-0,240929091814905	den 27 oktober 2025	00:06:25	26
sim-1	0,0305555533203814	-0,208666667756107	0,39940679156118	0,232444443222549	-0,160222223235501	-0,0204106387164858	den 27 oktober 2025	00:06:30	26
sim-1	-0,0856999982148409	-0,280699998605996	0,412022534757853	0,167800002684817	-0,432299993932247	-0,0633939832448959	den 27 oktober 2025	00:06:35	26
sim-1	-0,209100005589426	-0,00600000135600567	0,471577854827046	-0,0879999998956919	-0,036600000038743	0,0570867396891117	den 27 oktober 2025	00:06:40	26
sim-1	0,165444443209304	0,0182222181724177	0,473598334524367	-0,0778888877895143	-0,0998888893259896	-0,0300037066141764	den 27 oktober 2025	00:06:45	26
sim-1	-0,149300005845726	0,0714999977499247	0,560123881697655	-0,0185999989509583	-0,143100002408028	0,0169500034302473	den 27 oktober 2025	00:06:50	26
sim-1	0,317666668030951	-0,405888892296288	0,779491278860304	0,112888884523676	-0,610333328445752	0,105664750354158	den 27 oktober 2025	00:06:55	26
sim-1	-0,014099998306483	0,0670000016689301	0,399766658246517	0,0373999988660216	0,0322999992407858	-0,0875007290393114	den 27 oktober 2025	00:07:00	26
sim-1	0,0552222188562155	0,0182222243812349	0,341398459341791	0,0532222220467197	-0,157000002761682	-0,06255351834827	den 27 oktober 2025	00:07:05	26
sim-1	0,129400002211332	-0,0626999996602535	0,366075181216002	0,0421999977901578	-0,162900001183152	-0,0155639141798019	den 27 oktober 2025	00:07:10	26
sim-1	-0,0393333328473899	-0,0798888893073632	0,220317785938581	0,0166666678980821	-0,00766667226950328	-0,228425150219765	den 27 oktober 2025	00:07:15	26
sim-1	-1,50730003118515	0,0596000045537949	3,60310963988304	-0,240700004994869	0,517099997401237	0,659228795580566	den 27 oktober 2025	00:07:20	26
sim-1	-0,149600016325712	0,698400002717972	2,36154584884644	-0,389400008320808	0,470199996232986	0,711216819286346	den 27 oktober 2025	00:07:25	26
sim-1	0,398111110346185	0,029111097049382	1,80305013391707	0,0790000168813599	-0,0664444476779964	-0,0623263050284651	den 27 oktober 2025	00:07:30	26
sim-1	0,0832000002264977	-0,143400000408292	0,329776354879141	0,125499998964369	-0,249400002323091	-0,0182086104294285	den 27 oktober 2025	00:07:35	26
sim-1	0,0124444482434127	-0,133111110991902	0,440171508325471	0,0473333328134484	-0,177777780426873	0,0482979766610596	den 27 oktober 2025	00:07:40	26
sim-1	-0,187000000476837	0,0385999962687492	0,752865099906921	0,110100001096725	0,132200002670288	-0,109989769756794	den 27 oktober 2025	00:07:45	26
sim-1	-0,177111104130745	-0,0366666648122999	0,857995377646552	-0,18733333516866	0,0717777957518895	-0,0143094617459509	den 27 oktober 2025	00:07:50	26
sim-1	-0,0218999937176704	-0,130300000449643	0,638421210646629	-0,158200002461672	-0,219200000166893	-0,137689445540309	den 27 oktober 2025	00:07:55	26
sim-1	0,0668999982997775	0,0262999964877963	0,416666989587247	0,019800000381656	0,104300002753735	-0,0558450952172279	den 27 oktober 2025	00:08:00	26
sim-1	0,00411111219889588	-0,0400000020033783	0,314753886726167	0,0108888894060834	-0,0940000025762452	0,0243566599157121	den 27 oktober 2025	00:08:05	26
sim-1	-0,202299998700619	-0,109499999135733	0,407024990022182	-0,0257999997586012	-0,344499999284744	0,0185962515883148	den 27 oktober 2025	00:08:10	26
sim-1	-0,025000000372529	0,00855555716488096	0,676389945877923	0,0924444442821874	-0,238888887895478	-0,0305578625864453	den 27 oktober 2025	00:08:15	26
sim-1	-0,177000003308058	-0,134200004208833	0,939919283986092	-0,0521000072360039	-0,110999998869374	0,318596121296287	den 27 oktober 2025	00:08:20	26
sim-1	-0,0141111065944036	0,0617777769350343	0,450072137845887	-0,188888891703553	0,0751111076937781	-0,0406381237424082	den 27 oktober 2025	00:08:25	26
sim-1	-0,044599999114871	-0,00510000735521317	0,461245929449797	0,00410000123083591	-0,0808000037446618	0,1417349006515	den 27 oktober 2025	00:08:30	26
sim-1	-0,220111110144191	0,0132222167319722	0,67002354727851	-0,0448888912796974	-0,035444432662593	0,320578595002492	den 27 oktober 2025	00:08:35	26
sim-1	0,040499997837469	0,175700002163649	0,333183807134628	-0,071500001475215	0,228900002688169	0,00329878777265549	den 27 oktober 2025	00:08:40	26
sim-1	0,1152000002563	-0,153499999176711	0,343338133022189	0,0228000018745661	-0,179899997264147	-0,140641045663506	den 27 oktober 2025	00:08:45	26
sim-1	0,0665555530124241	0,176333333055178	0,422016913692156	0,0506666692801648	0,18922222033143	0,111148361116648	den 27 oktober 2025	00:08:50	26
sim-1	-0,246100005507469	-0,0675999954342842	0,821786400675774	-0,074499998986721	-0,126000006496906	-0,0334639178588986	den 27 oktober 2025	00:08:55	26
sim-1	-0,546444449159834	-0,131888892087671	0,908649240930875	-0,0451111134348644	-0,269555560856437	-0,0156281993000044	den 27 oktober 2025	00:09:00	26
sim-1	2,87540003061295	-1,15270001068711	3,57571651935577	0,352299991250038	-1,56030001044273	0,455527438223362	den 27 oktober 2025	00:09:05	26
sim-1	-0,180300007760525	-0,0399999916553497	1,83031760454178	-0,359499999880791	1,20140000730753	-0,202079851925373	den 27 oktober 2025	00:09:10	26
sim-1	-0,68777776716484	0,342999996513956	2,06059220267667	-0,185999997011903	1,07477777037356	-0,321093743770487	den 27 oktober 2025	00:09:15	26
sim-1	-0,223599982680753	-0,116599990986288	1,13075265884399	-0,254800006188452	-0,319499987363815	0,181136564910412	den 27 oktober 2025	00:09:20	26
sim-1	-0,158333333416118	-0,21544443981515	0,688662461108632	-0,134000001682176	-0,473333320683903	-0,0318250150109331	den 27 oktober 2025	00:09:25	26
sim-1	-0,000200004875659943	0,149599997303449	0,646910804510117	0,015999997407198	0,0197999976575375	-0,0236738316714764	den 27 oktober 2025	00:09:30	26
sim-1	-0,061777768863572	-0,0110000024239222	0,601493219534556	0,0136666595935822	-0,169666667779287	0,138574905415428	den 27 oktober 2025	00:09:35	26
sim-1	0,1222999997437	0,0154000014066696	0,473955494165421	0,0118000004440546	0,0101999953389168	0,0696609271690249	den 27 oktober 2025	00:09:40	26
sim-1	-0,00222221927510368	-0,14355555549264	0,631910171773699	0,104444444593456	-0,167777768439717	0,229910401679162	den 27 oktober 2025	00:09:45	26
sim-1	0,0878000147640705	-0,0767999924719334	1,52009669393301	0,30860000513494	0,00799999423325062	0,270410428196192	den 27 oktober 2025	00:09:50	26
sim-1	0,119444447673029	-0,0190000041491456	1,0823577509986	0,448555550951925	0,150444443027178	0,186006728145811	den 27 oktober 2025	00:09:55	26
sim-1	-0,0576999977231026	-0,131200000457466	0,587831176072359	0,0321000017225742	0,00679999440908432	-0,0528682122647297	den 27 oktober 2025	00:10:00	26
sim-1	0,00233333392275704	0,0235555552774005	0,519397654467159	-0,0849999975827005	0,170666673117214	0,127177563392454	den 27 oktober 2025	00:10:05	26
sim-1	0,138400000333786	-0,158599997544661	0,595268049836159	0,189599999599159	-0,0244999937713146	0,107550578564405	den 27 oktober 2025	00:10:10	26
sim-1	-0,0103333393732707	-0,143222224381235	0,40377022822698	0,0557777780211634	-0,0783333381017049	0,0322501351022058	den 27 oktober 2025	00:10:15	26
sim-1	0,00909999907016754	-0,073500001616776	0,424148781597614	0,119100001640618	-0,0684000011533499	-0,0141213795170188	den 27 oktober 2025	00:10:20	26
sim-1	-0,0823333308928543	0,130888889233271	0,520156670775678	-0,11777777555916	0,0352222248911858	0,0402427541298999	den 27 oktober 2025	00:10:25	26
sim-1	-0,0366999993100762	-0,105700003728271	0,372389769554138	-0,113000001152977	-0,00190000163856894	-0,060891430079937	den 27 oktober 2025	00:10:30	26
sim-1	-0,0235555563122034	0,00655555787185828	0,492656058735318	0,110222225491371	-0,0993333326445685	0,0762449486388101	den 27 oktober 2025	00:10:35	26
sim-1	-0,221799995750189	0,000300001353025436	1,0626017332077	-0,0615999944508076	0,0741000071167946	-0,0576830828562379	den 27 oktober 2025	00:10:40	26
sim-1	-0,0145555767748091	-0,44399999992715	1,77429410152965	0,106111117121246	-0,658444424470266	-0,133240938186646	den 27 oktober 2025	00:10:45	26
sim-1	0,222000006586313	0,0932000011205673	1,19369842410088	0,242800001055002	0,193699990585446	-0,0961621522903442	den 27 oktober 2025	00:10:50	26
sim-1	0,325222233103381	0,0367777732511361	0,674955058428976	-0,0981111129124959	0,135444455676609	-0,133030857476923	den 27 oktober 2025	00:10:55	26
sim-1	0,328599992394447	0,0123999997973442	0,877559800446033	0,206700001459103	-0,0766000065952539	-0,247904439643025	den 27 oktober 2025	00:11:00	26
sim-1	-0,113100005313754	0,0332000047899783	0,724599266052246	-0,135400003939867	-0,0212999954819679	0,0118032015860081	den 27 oktober 2025	00:11:05	26
sim-1	0,728666654787958	0,221555552962754	1,26546017991172	0,111333331714074	0,524999993956751	-0,0536678553455406	den 27 oktober 2025	00:11:10	26
sim-1	0,371000008285046	0,257000001519918	0,882837224006653	-0,330499994754791	0,0889999933540821	-0,211556832212955	den 27 oktober 2025	00:11:15	26
sim-1	-0,345555553833644	-0,130888899167379	1,00258185466131	0,280666669209798	-0,391111113958889	-0,177816373606523	den 27 oktober 2025	00:11:20	26
sim-1	-0,449900001659989	0,0931999923661351	1,28966426886618	0,223400012403727	0,314899985492229	-0,204264909029007	den 27 oktober 2025	00:11:25	26
sim-1	0,190333344456222	-0,369000006881025	1,08077203730742	0,293444453014268	-0,106999987943305	-0,375965926382277	den 27 oktober 2025	00:11:30	26
sim-1	-0,0580000072717667	0,0728999979794025	1,01322238445282	-0,0522000003606081	-0,00270001068711281	0,20210316311568	den 27 oktober 2025	00:11:35	26
sim-1	-0,115799984335899	-0,0187000010162592	0,658702021837234	-0,109899996593595	-0,270399996440392	-0,156197300553322	den 27 oktober 2025	00:11:40	26
sim-1	0,0347777691980203	0,0393333368831211	0,726823816696803	0,0822222162452009	-0,0778888877895143	0,16473561566737	den 27 oktober 2025	00:11:45	26
sim-1	0,118500000238419	0,228800004720688	0,538279220461845	0,112999999150634	0,339099992066622	0,0781672041863203	den 27 oktober 2025	00:11:50	26
sim-1	-0,0925555623446902	0,174444454411666	0,58632377617889	-0,0704444464710024	0,137555551197794	-0,023569342162874	den 27 oktober 2025	00:11:55	26
sim-1	0,0659000007435679	0,177699996344745	0,486488188803196	-0,114899997413158	0,21389998793602	0,0376767046749592	den 27 oktober 2025	00:12:00	26
sim-1	0,0453333390048809	0,0156666619910134	0,502401714523633	0,0780000009884437	0,0750000054637591	0,226015531678867	den 27 oktober 2025	00:12:05	26
sim-1	-0,0106999995186925	-0,0981000013649464	0,368727327138186	0,0834000010043383	-0,126300004217774	-0,0639068397693336	den 27 oktober 2025	00:12:10	26
sim-1	-0,041666673289405	0,0943333390686247	1,15291278229819	-0,130666663145853	0,17533333433999	0,289107201000055	den 27 oktober 2025	00:12:15	26
sim-1	0,0931000046432018	-0,178900001570582	1,01363115012646	0,126099996641278	-0,155999992787838	0,376498645916581	den 27 oktober 2025	00:12:20	26
sim-1	-0,303777784109116	-0,0528888896935516	1,09500983026293	-0,114444444576899	0,197555551926295	-0,189577480157216	den 27 oktober 2025	00:12:25	26
sim-1	0,27330001136288	0,160200006340165	0,890992064774036	0,11330000013113	0,0310000039637089	0,047556521743536	den 27 oktober 2025	00:12:30	26
sim-1	-0,839888880650202	0,219222221109602	1,61489408546024	-0,287777775691615	-0,0107777896854613	-0,0196685874446606	den 27 oktober 2025	00:12:35	26
sim-1	0,0754000097513199	0,236600002739578	0,700909699499607	-0,223800006695092	0,186100005172193	-0,117063716053963	den 27 oktober 2025	00:12:40	26
sim-1	-0,17890000808984	-0,203600000217557	0,487786138057709	0,064500000141561	-0,304899987671524	-0,276418537460268	den 27 oktober 2025	00:12:45	26
sim-1	0,0252222215963735	0,101888883651959	0,594826244645648	0,126777780138784	0,127333341373338	-0,0150840147398412	den 27 oktober 2025	00:12:50	26
sim-1	-0,00719999996945262	-0,0794000032357872	0,315922334045172	-0,0461000006645918	-0,109599994122982	-0,0177251067012548	den 27 oktober 2025	00:12:55	26
sim-1	0,0295555492242177	0,022444442121519	0,432381520668666	-0,0269999984237883	-0,0470000029438072	-0,0676916051242087	den 27 oktober 2025	00:13:00	26
sim-1	0,190799997933209	-0,217600003804546	0,459307393431663	-0,0338000006973743	-0,121699999528937	0,0465069825295359	den 27 oktober 2025	00:13:05	26
sim-1	-0,0382222222785155	0,101666662428114	0,398340335322751	-0,0782222205566035	0,0264444412249658	0,0317207260264291	den 27 oktober 2025	00:13:10	26
sim-1	0,0258000021800399	0,0194999979808927	0,388026438653469	0,0331000006059185	0,0630000018514693	-0,159855959750712	den 27 oktober 2025	00:13:15	26
sim-1	0,334499992057681	-0,0300000000745058	0,75547651797533	0,0733999939635396	-0,247899994254112	0,127174088731408	den 27 oktober 2025	00:13:20	26
sim-1	0,366555558103654	0,0635555622478326	0,847344408432643	-0,0130000114440918	0,008444435066647	0,0858823276228375	den 27 oktober 2025	00:13:25	26
sim-1	-0,412111115952333	-0,0824444463683499	0,923378424512015	-0,235333330101437	-0,248111114216348	0,124338634726074	den 27 oktober 2025	00:13:30	26
sim-1	-0,527700006216764	0,0696999955922365	0,666253598034382	-0,10100000500679	-0,169200000166893	0,0135505199432373	den 27 oktober 2025	00:13:35	26
sim-1	0,216444440599945	0,0840000005231963	0,431941390865379	0,213777778877152	0,289777777261204	-0,0293863767551051	den 27 oktober 2025	00:13:40	26
sim-1	0,187500000395812	-0,028600000962615	0,426007482409477	0,0948000000789762	-0,0446999963372946	0,0820656290277839	den 27 oktober 2025	00:13:45	26
sim-1	-0,0473000012338161	-0,03739999756217	0,454193942248821	-0,086300002085045	-0,0322999954223633	-0,00904845558106899	den 27 oktober 2025	00:13:50	26
sim-1	0,00855555235304766	0,118111109373988	0,361146044400003	-0,133888883723153	0,0915555593868097	-0,137914983762635	den 27 oktober 2025	00:13:55	26
sim-1	-0,0287000082433224	0,0495999984443188	0,806285385787487	0,241700000874698	-0,103499998152256	0,280943751893938	den 27 oktober 2025	00:14:00	26
sim-1	0,067666665961345	0,157555563582314	1,09866175883346	-0,0374444344520776	0,322333340015676	0,373400261004766	den 27 oktober 2025	00:14:05	26
sim-1	0,221700015664101	-0,214900004863739	1,20014247298241	0,0121999846771359	-0,55680001466535	-0,187766551412642	den 27 oktober 2025	00:14:10	26
sim-1	0,278399998694658	-0,00810000151395798	0,745050716400147	0,267800007387996	0,0177000015042722	0,211877407133579	den 27 oktober 2025	00:14:15	26
sim-1	0,00644443598058489	0,00511111200062765	0,746245616012149	-0,169444447590245	0,345777774229646	-0,193487106925911	den 27 oktober 2025	00:14:20	26
sim-1	0,0792999919503927	0,0341000013053417	0,656734421849251	-0,265499994158745	0,281200006604195	-0,16483712233603	den 27 oktober 2025	00:14:25	26
sim-1	0,266777785287963	-0,138555561502775	0,947420514292187	-0,00477777587042915	-0,07755555315978	-0,0973377000126574	den 27 oktober 2025	00:14:30	26
sim-1	-0,261199992895126	-0,0872999981045723	0,756904944777489	-0,0233999964781106	0,0637999978032894	-0,319397813966498	den 27 oktober 2025	00:14:35	26
sim-1	-0,389222227864795	0,0371111076739099	0,761431283420987	-0,282555552820365	-0,112888893319501	0,081917780968878	den 27 oktober 2025	00:14:40	26
sim-1	0,165900004655123	-0,0981999989598989	0,55976510643959	0,0796999994665384	-0,255800009705126	0,0604060009121895	den 27 oktober 2025	00:14:45	26
sim-1	-0,185888888831768	0,0791111143512858	0,367761189428469	-0,0666666691088014	0,21033333032392	-0,0150420929615696	den 27 oktober 2025	00:14:50	26
sim-1	0,21429999768734	0,10419999929145	0,463970662653446	0,0927999977022409	0,135700003802776	0,0611537843942642	den 27 oktober 2025	00:14:55	26
